44.00,40.85,38.00,47.89,84.21,67.65,19.35,16.22,04.48,04.54,06.00,05.63,08.00,05.63,57.43,61.46,21.1,19.2,050,071,26.00,18.31,69.23,84.62,1.333,1.273,50.00,54.93,36.00,33.33,33.33,26.32,1.500,1.571,4,0
38.36,50.88,42.47,47.37,61.29,81.48,21.43,23.23,04.74,04.29,01.37,08.77,02.74,07.02,75.29,69.37,19.6,23.6,073,057,36.99,29.82,51.85,64.71,1.500,1.727,34.25,38.60,44.00,50.00,14.29,38.89,1.200,1.455,2,0
33.33,43.33,54.76,50.00,56.52,76.67,05.26,10.00,04.78,04.30,11.90,13.33,04.76,05.00,68.21,65.32,17.4,22.4,042,060,11.90,30.00,40.00,50.00,1.500,1.333,59.52,48.33,44.00,55.17,08.33,07.69,1.727,1.100,3,0
37.50,46.15,56.25,65.38,55.56,52.94,14.29,33.33,05.89,03.67,02.08,03.85,00.00,03.85,74.78,66.67,26.7,27.0,048,026,27.08,34.62,53.85,44.44,1.429,1.500,39.58,38.46,31.58,40.00,31.25,57.14,1.700,2.000,1,0
51.72,51.28,55.17,55.13,68.75,69.77,30.77,28.57,04.25,04.74,17.24,03.85,00.00,06.41,68.54,73.88,21.2,22.2,029,078,24.14,24.36,57.14,78.95,1.000,1.533,51.72,41.03,60.00,43.75,28.57,40.74,1.400,1.667,4,1
36.49,52.50,43.24,55.00,59.38,86.36,19.05,11.11,04.97,05.60,08.11,10.00,09.46,00.00,71.47,67.78,24.0,23.7,074,040,31.08,27.50,43.48,54.55,2.100,1.333,40.53,42.50,40.00,52.94,23.81,50.00,2.067,1.600,3,0
47.13,60.00,55.17,65.00,70.83,84.62,17.95,14.29,04.24,04.82,09.20,05.00,08.05,07.50,68.49,65.38,20.9,20.9,087,040,36.78,17.50,59.38,85.71,1.842,1.667,44.83,57.50,46.15,60.87,25.00,40.00,1.182,1.500,4,0
52.00,34.62,50.00,44.23,80.00,69.57,24.00,06.90,03.76,04.85,06.00,03.85,04.00,09.62,47.82,57.72,20.3,22.3,050,052,22.00,19.23,81.82,40.00,1.556,1.750,52.00,55.77,42.31,48.28,46.15,00.00,1.333,1.462,2,1
64.58,39.22,60.42,39.22,82.76,80.00,36.84,12.90,03.40,05.60,10.42,00.00,10.42,05.88,61.19,69.20,21.4,27.2,048,051,27.08,29.41,76.92,53.33,1.300,1.625,50.00,47.06,70.83,37.50,36.36,25.00,1.571,2.375,3,1
32.56,46.67,51.16,58.33,63.64,62.86,00.00,24.00,04.35,06.32,06.98,10.00,04.65,00.00,62.50,81.67,21.9,27.3,043,060,25.58,25.00,36.36,66.67,1.000,2.000,51.16,38.33,45.45,47.83,00.00,31.82,1.500,1.733,1,1
44.00,53.57,38.00,46.43,84.21,69.23,19.35,40.00,04.48,04.33,06.00,03.57,08.00,03.57,57.43,82.84,21.1,22.0,050,028,26.00,28.57,69.23,75.00,1.333,1.333,50.00,46.43,36.00,46.15,33.33,42.86,1.500,1.750,4,1
44.00,20.37,46.00,38.89,86.96,38.10,07.41,09.09,04.74,04.52,02.00,03.70,06.00,12.96,54.96,66.39,22.3,24.2,050,054,28.00,18.52,57.14,20.00,1.125,2.500,48.00,50.00,41.67,18.52,33.33,23.53,1.250,1.667,3,1
63.41,26.42,65.85,37.74,85.19,55.00,21.43,09.09,02.90,03.79,17.07,07.55,09.76,07.55,60.63,75.21,18.4,22.6,041,053,21.95,28.30,66.67,46.67,2.000,1.143,48.78,39.62,70.00,19.05,50.00,17.65,1.167,1.385,4,1
67.47,63.06,57.83,58.56,91.67,87.69,34.29,28.26,04.11,04.09,06.02,05.41,02.41,03.60,70.04,66.86,22.3,20.4,083,111,25.30,39.64,71.43,72.73,1.667,1.438,46.99,39.64,64.10,61.36,69.57,47.83,1.200,1.583,2,1
58.33,68.09,47.92,63.83,95.65,76.67,24.00,52.94,04.61,06.63,14.58,10.64,02.08,02.13,76.67,71.26,19.4,28.4,048,047,25.00,29.79,75.00,71.43,2.222,2.200,33.33,51.06,56.25,79.17,50.00,33.33,1.800,1.833,3,1
67.65,68.89,58.82,57.78,95.00,88.46,28.57,42.11,04.56,04.82,08.82,17.78,05.88,02.22,47.22,71.09,21.1,24.3,034,045,26.47,35.56,99.99,68.75,1.556,1.455,41.18,51.11,71.43,78.26,36.36,33.33,1.667,1.250,1,1
51.22,57.69,51.22,59.62,71.43,77.42,30.00,28.57,04.27,03.29,04.88,03.85,02.44,09.62,80.30,69.17,23.8,22.8,041,052,17.07,26.92,71.43,64.29,2.400,1.444,48.78,38.46,50.00,70.00,42.86,38.89,2.000,1.222,4,1
42.47,38.46,41.10,46.15,66.67,66.67,25.58,14.29,04.44,05.00,04.11,01.92,09.59,05.77,85.06,75.44,22.4,24.9,073,052,30.14,34.62,54.55,50.00,1.333,1.111,45.21,34.62,45.45,33.33,22.22,31.25,1.417,2.000,2,1
37.50,43.42,43.18,47.37,60.53,80.56,20.00,10.00,04.76,05.00,06.82,07.89,09.09,07.89,71.38,68.75,24.5,23.7,088,076,30.68,23.68,48.15,50.00,2.000,1.889,39.77,48.68,37.14,48.65,26.92,28.57,1.889,1.769,3,1
47.37,40.43,50.88,44.68,75.86,71.43,17.86,15.38,05.04,04.45,05.26,00.00,03.51,10.64,87.28,86.46,24.4,25.4,057,047,33.33,34.04,52.63,62.50,1.600,1.400,38.60,40.43,59.09,31.58,25.00,25.00,1.727,1.667,1,1
41.56,52.94,45.45,60.78,68.57,74.19,19.05,20.00,04.38,04.20,07.79,11.76,03.90,01.96,73.83,67.10,21.0,21.1,077,051,25.97,27.45,50.00,78.57,1.600,1.273,48.05,49.02,43.24,52.00,30.00,25.00,1.308,1.444,4,1
62.50,52.00,58.33,44.00,85.71,77.27,30.00,32.14,04.62,04.41,08.33,00.00,02.08,02.00,62.63,75.85,24.3,20.3,048,050,25.00,32.00,75.00,87.50,1.556,1.643,54.17,38.00,61.54,42.11,50.00,26.67,1.800,1.400,2,1
51.16,68.89,55.81,57.78,70.83,88.46,26.32,42.11,04.07,04.82,11.63,17.78,02.33,02.22,74.57,71.09,23.4,24.3,043,045,23.26,35.56,80.00,68.75,1.875,1.455,46.51,51.11,50.00,78.26,30.77,33.33,1.333,1.250,1,0
63.38,46.49,63.38,50.00,73.33,70.18,46.15,22.81,04.15,04.79,11.27,03.51,05.63,05.26,77.13,74.21,21.8,22.1,071,114,30.99,25.44,72.73,68.97,1.500,1.450,46.48,49.12,60.61,46.43,56.25,24.14,2.000,1.842,4,1
37.04,33.33,51.85,33.33,50.00,33.33,23.08,33.33,03.80,06.25,00.00,00.00,07.41,00.00,93.33,91.67,25.8,32.3,027,009,33.33,22.22,66.67,50.00,1.833,1.000,33.33,33.33,33.33,33.33,11.11,25.00,1.500,1.667,1,0
45.31,34.21,48.44,46.05,77.42,54.29,15.15,17.07,05.44,05.21,07.81,05.26,03.13,06.58,63.73,72.90,19.3,24.6,064,076,20.31,30.26,69.23,30.43,1.333,1.857,50.00,48.68,46.88,40.54,26.32,25.00,1.462,1.750,2,0
37.25,56.34,33.33,64.79,70.59,78.26,20.59,16.00,03.63,05.00,05.88,07.04,15.69,04.23,63.48,56.04,21.1,19.8,051,071,25.49,26.76,53.85,73.68,1.429,2.000,47.06,47.89,25.00,52.94,42.86,44.44,1.125,1.625,3,0
45.45,43.59,59.09,48.72,57.69,73.68,27.78,15.00,04.50,04.56,04.55,02.56,04.55,07.69,70.00,82.29,23.0,21.9,044,039,34.09,23.08,40.00,55.56,1.333,2.400,40.91,53.85,50.00,47.62,45.45,22.22,1.800,1.286,1,0
38.89,42.42,36.11,45.45,84.62,66.67,13.04,22.22,03.90,04.86,08.33,07.58,08.33,07.58,39.55,67.97,14.3,22.7,036,066,22.22,34.85,25.00,60.87,1.000,1.286,55.56,33.33,45.00,36.36,37.50,28.57,1.200,1.800,4,0
53.33,19.35,44.44,38.71,90.00,33.33,24.00,10.53,04.56,04.38,04.44,00.00,04.44,09.68,65.94,67.98,21.5,22.7,045,031,15.56,09.68,57.14,33.33,1.250,1.000,51.11,58.06,47.83,22.22,60.00,10.00,1.833,1.778,2,1
70.13,38.46,64.94,40.38,90.00,71.43,33.33,16.13,04.22,04.04,15.58,09.62,03.90,09.62,62.81,72.40,19.4,19.9,077,052,27.27,25.00,85.71,61.54,1.500,1.250,41.56,51.92,71.88,40.74,54.17,08.33,1.600,1.545,3,1
67.65,30.23,58.82,37.21,95.00,68.75,28.57,07.41,04.56,05.75,08.82,02.33,05.88,02.33,47.22,83.97,21.1,26.5,034,043,26.47,18.60,99.99,37.50,1.556,1.667,41.18,37.21,71.43,37.50,36.36,21.05,1.667,1.286,1,1
57.78,33.78,50.00,40.54,82.22,76.67,33.33,04.55,04.89,04.00,04.44,04.05,03.33,14.86,65.72,69.97,22.2,22.6,090,074,28.89,13.51,73.08,60.00,1.737,1.667,48.89,55.41,61.36,34.15,30.00,21.74,2.083,1.688,4,1
50.70,40.70,47.89,44.19,76.47,71.05,27.03,16.67,04.00,04.76,05.63,04.65,05.63,05.81,68.44,64.66,19.2,23.7,071,086,19.72,26.74,50.00,65.22,1.143,1.800,56.34,38.37,55.55,36.36,41.18,26.67,1.143,1.333,2,1
50.00,40.28,56.06,41.67,83.78,80.00,06.90,11.90,04.68,05.06,01.52,04.17,06.06,06.94,54.67,70.14,22.3,24.4,050,072,28.00,27.78,57.14,55.00,1.125,1.545,48.00,48.61,41.67,40.00,33.33,23.53,1.250,2.083,3,1
56.25,42.86,50.00,40.00,75.00,71.43,37.50,23.81,04.84,04.53,06.25,00.00,03.13,05.71,67.29,74.00,25.5,26.6,048,035,27.08,37.14,61.53,76.92,1.250,2.400,52.08,37.14,60.00,30.77,30.00,11.11,1.800,1.500,1,0
72.22,45.83,68.52,39.58,89.19,73.68,35.29,27.59,02.90,04.68,16.67,04.17,07.41,04.17,60.26,80.17,18.4,23.6,041,048,21.95,18.75,66.67,66.67,2.000,1.333,48.78,52.08,70.00,40.00,50.00,42.86,1.167,1.429,4,1
45.21,48.00,53.42,54.00,74.36,70.37,11.76,21.74,04.65,04.80,00.00,00.00,05.48,06.00,72.84,67.31,23.8,22.9,073,050,31.51,28.00,47.83,57.14,1.545,1.375,42.47,46.00,48.39,39.13,36.84,53.85,1.500,1.000,2,0
40.43,52.63,37.23,50.88,68.57,72.41,23.73,32.12,04.16,03.76,05.32,00.00,06.38,08.77,72.14,61.67,23.1,22.4,094,057,31.91,21.05,70.00,75.00,1.571,1.778,39.36,61.40,24.32,48.57,29.63,40.00,1.471,1.167,3,0
46.94,43.59,48.98,48.72,75.00,73.68,20.00,15.00,04.63,04.56,02.04,02.56,08.16,07.69,75.68,82.29,25.8,21.9,049,039,26.53,23.08,53.85,55.56,1.857,2.400,44.90,53.85,50.00,47.62,35.71,22.22,1.444,1.286,1,0
46.39,42.86,50.52,55.71,69.39,69.23,22.92,09.68,04.90,05.11,05.15,07.14,04.12,02.86,68.31,67.29,22.9,22.0,097,070,29.90,20.00,65.52,57.14,1.421,2.000,42.27,50.00,39.02,57.14,37.04,09.52,1.533,1.579,4,0
40.00,26.92,54.29,34.62,68.42,55.56,06.25,11.76,04.47,04.50,02.86,03.85,08.57,07.69,78.03,73.54,19.4,19.3,035,026,31.43,23.08,54.55,50.00,1.333,1.667,28.57,53.85,30.00,28.57,35.71,00.00,1.556,1.500,2,1
50.00,23.53,50.00,29.41,63.64,80.00,36.36,00.00,04.71,03.42,09.09,00.00,00.00,23.53,86.31,75.76,22.9,19.8,022,017,40.91,23.53,55.56,50.00,1.600,1.500,27.27,52.94,50.00,22.22,42.86,00.00,1.000,1.000,4,1
54.29,50.00,51.43,58.33,88.89,71.43,17.65,20.00,04.77,06.38,02.86,20.83,05.71,00.00,70.19,81.25,24.3,29.4,035,024,28.57,25.00,70.00,66.67,1.714,1.500,31.43,29.17,36.36,57.14,57.14,36.36,1.667,1.857,1,1
53.85,30.77,58.97,35.90,65.22,71.43,37.50,08.00,05.10,03.59,10.26,02.56,02.56,15.38,85.80,76.28,21.8,19.9,039,039,30.77,15.38,58.33,50.00,1.429,1.667,43.59,56.41,52.94,31.82,50.00,18.18,2.200,1.250,4,1
55.56,66.67,44.44,83.33,50.00,70.00,60.00,50.00,11.00,04.00,00.00,08.33,00.00,00.00,99.99,70.83,30.3,23.9,009,012,22.22,58.33,99.99,71.43,1.000,2.400,55.56,33.33,60.00,75.00,00.00,00.00,3.000,4.000,1,0
40.00,70.00,60.00,60.00,66.67,91.67,00.00,37.50,05.29,03.60,05.00,20.00,10.00,05.00,87.50,99.99,27.9,19.8,020,020,30.00,25.00,33.33,99.99,2.500,2.800,45.00,25.00,33.33,60.00,60.00,60.00,2.500,1.250,3,0
40.00,70.00,53.33,40.00,62.50,99.99,14.29,50.00,06.00,05.33,06.67,00.00,00.00,00.00,62.17,99.99,32.3,21.5,015,010,33.33,20.00,40.00,50.00,2.000,3.000,26.67,30.00,00.00,99.99,66.67,60.00,2.000,2.500,1,0
31.25,42.11,50.00,47.37,62.50,77.78,00.00,10.00,04.33,07.22,03.13,05.26,09.38,00.00,83.75,61.81,25.9,26.0,032,019,25.00,21.05,25.00,50.00,2.500,1.000,40.63,42.11,30.77,37.50,36.36,42.86,1.833,1.250,3,0
41.56,55.17,49.35,65.52,63.16,78.95,20.51,10.00,05.60,05.89,03.90,13.79,03.90,03.45,82.69,73.02,24.5,24.0,077,029,25.97,20.69,55.00,66.67,1.636,1.000,45.45,51.72,45.71,66.67,22.73,25.00,2.000,1.500,4,1
48.57,69.23,42.86,61.54,86.67,93.75,20.00,30.00,04.87,02.00,08.57,15.38,02.86,15.38,55.00,68.63,21.8,17.8,035,026,22.86,23.08,75.00,66.67,1.500,2.500,51.43,50.00,44.44,76.92,33.33,57.14,1.667,1.333,4,1
28.57,42.86,42.86,49.21,61.11,74.19,04.17,12.50,03.70,04.81,04.76,03.17,09.52,04.76,77.78,72.59,21.7,21.3,042,063,26.19,20.63,09.09,69.23,1.000,1.444,45.24,46.03,47.37,51.72,16.67,14.29,1.700,1.529,3,0
39.13,47.83,26.09,73.91,50.00,52.94,35.29,33.33,03.78,02.67,04.35,17.39,17.39,04.35,96.88,72.71,20.0,20.0,023,023,47.83,17.39,45.45,75.00,1.400,1.000,34.78,34.78,50.00,50.00,00.00,36.36,1.000,1.400,2,0
56.25,53.85,56.25,53.85,99.99,71.43,00.00,33.33,07.40,06.75,00.00,00.00,06.25,07.69,72.50,88.89,31.7,34.8,016,013,37.50,46.15,50.00,50.00,2.000,1.333,31.25,38.46,60.00,60.00,60.00,50.00,1.000,1.000,3,0
44.83,34.04,50.00,46.81,68.97,52.27,20.69,18.00,04.50,04.87,08.62,02.13,01.72,06.38,79.95,65.46,21.5,23.1,058,094,29.31,28.72,52.94,51.85,1.556,1.643,48.28,48.94,46.43,34.78,30.77,09.52,1.125,1.333,4,0
70.31,50.98,67.19,48.04,83.72,75.51,42.86,28.30,04.00,04.03,12.50,04.90,03.13,10.78,67.54,61.49,20.4,21.0,064,102,37.50,26.47,83.33,74.07,1.600,1.350,42.19,49.02,59.26,40.00,69.23,48.00,1.333,1.200,3,0
62.50,72.00,56.25,56.00,88.89,99.99,28.57,36.36,06.00,04.29,25.00,28.00,00.00,00.00,75.00,66.25,24.6,19.4,016,025,37.50,32.00,66.67,75.00,1.500,1.500,31.25,52.00,80.00,76.92,40.00,50.00,2.333,1.500,1,0
26.32,46.15,31.58,61.54,50.00,75.00,15.38,00.00,05.73,06.00,05.26,07.69,00.00,00.00,81.94,78.33,27.6,22.2,019,013,15.79,15.38,66.67,99.99,1.000,1.000,52.63,61.54,30.00,37.50,00.00,33.33,1.833,1.500,1,1
52.38,42.86,42.86,51.79,77.78,68.97,33.33,14.81,04.53,04.78,04.76,00.00,07.14,05.36,71.43,65.63,27.2,23.0,042,056,28.57,26.79,83.33,66.67,2.000,1.000,40.48,41.07,35.29,26.09,46.15,44.44,1.167,1.400,4,1
33.33,46.67,50.00,26.67,66.67,75.00,00.00,36.36,06.67,05.43,00.00,00.00,00.00,00.00,85.00,97.50,27.8,25.3,012,015,25.00,26.67,00.00,25.00,0.000,3.000,58.33,40.00,42.86,66.67,50.00,40.00,1.000,1.000,1,1
71.88,45.00,62.50,57.50,95.00,69.57,33.33,11.76,04.57,06.00,15.63,10.00,03.13,02.50,92.31,59.67,20.8,22.0,032,040,34.38,20.00,81.82,62.50,2.222,1.800,28.13,47.50,66.67,47.37,66.67,30.77,1.250,1.714,3,0
38.24,67.86,58.82,67.86,60.00,81.58,07.14,38.89,04.46,04.22,14.71,12.50,02.94,03.57,65.65,67.62,16.3,20.2,034,056,14.71,35.71,40.00,80.00,1.500,1.500,61.76,41.07,47.62,56.52,12.50,69.23,1.571,1.333,3,0
66.67,61.11,60.61,47.22,85.00,76.47,38.46,47.37,04.38,04.88,18.18,00.00,09.09,00.00,65.33,82.14,20.3,21.0,033,036,30.30,36.11,60.00,92.31,1.000,1.583,51.52,33.33,70.59,50.00,66.67,36.36,2.000,1.167,2,1
68.09,19.35,61.70,38.71,89.66,33.33,33.33,10.53,04.42,04.38,14.89,00.00,06.38,09.68,65.97,67.98,19.8,22.7,047,031,29.79,09.68,71.43,33.33,1.300,1.000,51.06,58.06,70.83,22.22,55.56,10.00,2.000,1.778,2,1
54.17,46.55,45.83,53.45,77.27,74.19,34.62,14.81,05.31,04.78,08.33,13.79,02.08,08.62,68.67,69.44,25.5,20.8,048,058,27.08,29.31,61.54,76.47,1.250,1.692,52.08,43.10,60.00,40.00,30.00,25.00,1.800,1.167,1,1
50.00,64.71,37.50,58.82,66.67,80.00,40.00,42.86,03.33,03.25,06.25,11.76,18.75,05.88,45.00,99.99,23.1,25.2,016,017,12.50,05.88,50.00,99.99,1.000,2.000,43.75,47.06,57.14,62.50,42.86,62.50,1.500,3.333,4,1
25.00,40.00,25.00,35.00,50.00,85.71,16.67,15.38,06.00,03.70,00.00,05.00,00.00,05.00,93.33,99.99,26.1,17.9,008,020,50.00,25.00,25.00,40.00,1.000,1.000,12.50,50.00,99.99,50.00,00.00,20.00,2.000,1.250,2,0
18.18,40.00,18.18,66.67,50.00,60.00,11.11,00.00,05.38,02.75,00.00,00.00,00.00,13.33,67.71,61.00,22.4,22.8,011,015,27.27,00.00,33.33,00.00,1.000,0.000,45.45,80.00,20.00,41.67,00.00,33.33,1.333,1.000,3,0
26.67,53.57,46.67,53.57,57.14,80.00,00.00,23.08,03.71,04.00,06.67,00.00,13.33,07.14,61.11,66.15,19.0,21.0,015,028,53.33,32.14,37.50,44.44,1.333,1.250,26.67,42.86,25.00,58.33,00.00,57.14,1.000,1.000,3,0
64.52,65.22,67.74,52.17,76.19,91.67,40.00,36.36,04.80,04.29,16.13,17.39,00.00,04.35,72.06,77.98,19.4,19.7,031,023,29.03,26.09,66.67,83.33,1.333,1.200,41.94,69.57,46.15,56.25,88.89,99.99,1.000,0.000,3,1
54.17,64.71,37.50,64.71,88.89,81.82,33.33,33.33,04.11,03.67,00.00,00.00,04.17,05.88,76.85,86.36,22.7,21.4,024,017,33.33,35.29,75.00,66.67,1.500,2.250,45.83,47.06,54.55,62.50,20.00,66.67,1.250,1.000,1,1
41.82,50.62,45.45,56.79,64.00,80.43,23.33,11.43,04.20,04.48,05.45,03.70,12.73,09.88,84.82,75.50,20.9,20.7,055,081,27.27,30.86,53.33,68.00,1.250,1.824,50.91,37.04,42.86,56.67,25.00,26.92,1.000,1.579,2,0
47.06,46.15,50.00,46.15,76.47,77.78,17.65,19.05,05.19,05.41,02.94,02.56,04.41,05.13,79.02,80.86,25.1,25.8,068,039,33.82,30.77,47.83,75.00,1.545,1.444,36.76,51.28,52.00,45.00,40.00,00.00,1.750,1.857,1,1
16.67,85.71,25.00,57.14,66.67,99.99,00.00,66.67,04.00,04.00,00.00,14.29,08.33,00.00,68.75,75.00,15.1,16.3,012,007,08.33,42.86,00.00,99.99,0.000,2.000,58.33,42.86,14.29,99.99,25.00,00.00,1.000,3.000,2,1
33.33,14.29,33.33,42.86,50.00,33.33,25.00,00.00,04.44,03.50,05.56,00.00,16.67,14.29,97.73,53.33,21.1,16.3,036,007,33.33,14.29,41.67,99.99,1.400,3.000,47.22,42.86,41.18,00.00,00.00,00.00,1.000,2.000,2,1
41.18,00.00,52.94,25.00,77.78,00.00,00.00,00.00,01.88,04.00,00.00,00.00,35.29,12.50,65.42,66.67,17.1,24.5,017,008,17.65,12.50,66.67,00.00,1.500,0.000,52.94,50.00,33.33,00.00,40.00,00.00,1.333,1.667,1,1
48.00,99.99,52.00,99.99,69.23,99.99,25.00,00.00,04.78,00.00,00.00,00.00,04.00,00.00,84.21,75.00,28.0,26.0,025,006,44.00,16.67,36.36,99.99,2.250,1.000,28.00,66.67,57.14,99.99,57.14,99.99,2.333,0.000,1,0
42.86,56.25,47.62,56.25,55.00,66.67,31.82,42.86,03.67,04.67,02.38,00.00,09.52,00.00,62.93,84.83,23.1,27.4,042,016,23.81,25.00,60.00,75.00,1.333,1.333,38.10,31.25,43.75,60.00,31.25,42.86,1.545,1.000,4,0
37.50,52.27,43.75,52.27,71.43,78.26,11.11,23.81,04.75,03.53,12.50,00.00,00.00,11.36,83.33,61.01,16.7,22.1,016,044,12.50,31.82,50.00,64.29,2.000,1.222,62.50,43.18,40.00,42.11,25.00,54.55,1.667,1.000,3,0
37.84,53.85,54.05,38.46,60.00,99.99,11.76,25.00,06.00,04.17,02.70,00.00,00.00,07.69,70.90,61.67,27.7,22.2,037,013,27.03,23.08,50.00,66.67,1.400,1.500,43.24,61.54,25.00,62.50,45.45,00.00,1.833,1.000,1,0
45.71,73.33,42.86,46.67,73.33,71.43,25.00,75.00,04.50,04.00,02.86,00.00,05.71,00.00,66.59,90.00,19.0,24.6,035,015,40.00,33.33,57.14,99.99,1.750,2.000,40.00,46.67,50.00,71.43,14.29,33.33,1.000,1.000,2,0
35.38,23.21,46.15,37.50,70.00,38.10,05.71,14.29,05.13,04.21,06.15,03.57,07.69,14.29,58.19,63.48,22.7,21.8,065,056,18.46,10.71,41.67,50.00,1.600,1.333,52.31,53.57,47.06,30.00,10.53,05.00,1.471,1.895,2,0
45.98,35.00,52.87,41.67,78.26,64.00,09.76,14.29,04.54,04.24,04.60,10.00,08.05,08.33,71.01,69.05,19.8,19.7,087,060,19.54,23.33,70.59,57.14,1.500,1.250,48.28,51.67,50.00,38.71,25.00,06.67,1.500,2.500,3,1
40.00,43.24,41.82,50.00,69.57,70.27,18.75,16.22,04.13,04.73,01.82,12.16,09.09,06.76,67.95,68.17,23.8,21.5,055,074,40.00,25.68,72.73,68.42,2.188,1.692,34.55,43.24,21.05,40.63,14.29,26.09,1.636,1.125,1,1
44.26,21.21,40.98,34.85,72.00,47.83,25.00,06.98,04.52,03.79,03.28,06.06,04.92,09.09,82.18,72.28,23.0,21.5,061,066,21.31,24.24,53.85,43.75,1.286,1.143,50.82,40.91,38.71,14.81,47.06,13.04,1.375,1.263,4,0
51.72,44.44,44.83,62.96,76.92,58.82,31.25,20.00,06.82,05.88,10.34,03.70,00.00,00.00,84.85,75.00,24.2,24.3,029,027,37.93,29.63,72.73,50.00,1.500,1.000,27.59,40.74,50.00,36.36,30.00,50.00,1.143,1.750,1,1
